#group,false,false,false,false,false,false
#datatype,string,long,dateTime:RFC3339,string,string,double
#default,_result,,,,,
,result,table,_time,_measurement,host,usage_user
,,0,2021-05-09T20:30:50Z,cpu,tortuga,0.0531416067522256
,,0,2021-05-09T20:31:00Z,cpu,Orient.local,7.569795765509261
,,0,2021-05-09T20:31:00Z,cpu,tortuga,0.10939209251393688
,,0,2021-05-09T20:31:10Z,cpu,Orient.local,7.188888193780413
,,0,2021-05-09T20:31:10Z,cpu,tortuga,0.037511722413460645
,,0,2021-05-09T20:31:20Z,cpu,Orient.local,6.410979507402561
,,0,2021-05-09T20:31:20Z,cpu,tortuga,0.07815186470357374
,,0,2021-05-09T20:31:30Z,cpu,Orient.local,7.096573208658913
,,0,2021-05-09T20:31:30Z,cpu,tortuga,0.1000093758786881
,,0,2021-05-09T20:31:40Z,cpu,Orient.local,5.998731769192645
,,0,2021-05-09T20:31:40Z,cpu,tortuga,0.07500937617218034
,,0,2021-05-09T20:31:50Z,cpu,tortuga,0.046886721680180814
,,0,2021-05-09T20:31:50Z,cpu,Orient.local,3.8189886866616316
,,0,2021-05-09T20:32:00Z,cpu,tortuga,0.0843908232796389
,,0,2021-05-09T20:32:00Z,cpu,Orient.local,2.9979389170348107
,,0,2021-05-09T20:32:10Z,cpu,Orient.local,3.0412339075345143
,,0,2021-05-09T20:32:10Z,cpu,tortuga,0.06250390649429595
,,0,2021-05-09T20:32:20Z,cpu,tortuga,0.13757308570190627
,,0,2021-05-09T20:32:20Z,cpu,Orient.local,3.558274549142331
,,0,2021-05-09T20:32:30Z,cpu,Orient.local,3.6666874883009473
,,0,2021-05-09T20:32:30Z,cpu,tortuga,0.11252813203264783
,,0,2021-05-09T20:32:40Z,cpu,tortuga,0.0656291018190676
,,0,2021-05-09T20:32:40Z,cpu,Orient.local,3.103947616797235
,,0,2021-05-09T20:32:50Z,cpu,tortuga,0.11253516723957234
,,0,2021-05-09T20:32:50Z,cpu,Orient.local,2.6369671774851695
,,0,2021-05-09T20:33:00Z,cpu,tortuga,0.09688408288325853
,,0,2021-05-09T20:33:00Z,cpu,Orient.local,3.1521671149030364
,,0,2021-05-09T20:33:10Z,cpu,tortuga,0.09690528290063448
,,0,2021-05-09T20:33:10Z,cpu,Orient.local,2.548725637256422
,,0,2021-05-09T20:33:20Z,cpu,tortuga,0.09379103357713732
,,0,2021-05-09T20:33:20Z,cpu,Orient.local,1.8194322870823807
,,0,2021-05-09T20:33:30Z,cpu,tortuga,0.14699443297705497
,,0,2021-05-09T20:33:30Z,cpu,Orient.local,1.9611517082893477
,,0,2021-05-09T20:33:40Z,cpu,Orient.local,2.3504407076560185
,,0,2021-05-09T20:33:40Z,cpu,tortuga,0.10626660415688313
,,0,2021-05-09T20:33:50Z,cpu,tortuga,0.059384278793117584
,,0,2021-05-09T20:33:50Z,cpu,Orient.local,1.4195484960062716
,,0,2021-05-09T20:34:00Z,cpu,Orient.local,1.529359934570859
,,0,2021-05-09T20:34:00Z,cpu,tortuga,0.04063769928141473
,,0,2021-05-09T20:34:10Z,cpu,Orient.local,2.1774193548042313
,,0,2021-05-09T20:34:10Z,cpu,tortuga,0.08438554819367046
,,0,2021-05-09T20:34:20Z,cpu,Orient.local,2.737499999930151
,,0,2021-05-09T20:34:20Z,cpu,tortuga,0.12188261766325179
,,0,2021-05-09T20:34:30Z,cpu,tortuga,0.08130335532699208
,,0,2021-05-09T20:34:30Z,cpu,Orient.local,2.084251621438314
,,0,2021-05-09T20:34:40Z,cpu,Orient.local,2.7122641510579117
,,0,2021-05-09T20:34:40Z,cpu,tortuga,0.07499999999993179
,,0,2021-05-09T20:34:50Z,cpu,tortuga,0.0562623073798827
,,0,2021-05-09T20:34:50Z,cpu,Orient.local,1.1695540683419583
,,0,2021-05-09T20:35:00Z,cpu,Orient.local,1.4738945791543707
,,0,2021-05-09T20:35:00Z,cpu,tortuga,0.04375546943337502
,,0,2021-05-09T20:35:10Z,cpu,tortuga,0.19381662446511305
,,0,2021-05-09T20:35:10Z,cpu,Orient.local,1.4071294558574914
,,0,2021-05-09T20:35:20Z,cpu,Orient.local,1.4121469632728936
,,0,2021-05-09T20:35:20Z,cpu,tortuga,0.18751757977280176
,,0,2021-05-09T20:35:30Z,cpu,Orient.local,1.2938308643073757
,,0,2021-05-09T20:35:30Z,cpu,tortuga,0.09380863039439216
,,0,2021-05-09T20:35:40Z,cpu,Orient.local,1.206023870620047
,,0,2021-05-09T20:35:40Z,cpu,tortuga,0.06251953735500959
,,0,2021-05-09T20:35:50Z,cpu,tortuga,0.12185976752978578
,,0,2021-05-09T20:35:50Z,cpu,Orient.local,1.2399295065654485
,,0,2021-05-09T20:36:00Z,cpu,Orient.local,1.2603998509858994
,,0,2021-05-09T20:36:00Z,cpu,tortuga,0.10939551165840955
,,0,2021-05-09T20:36:10Z,cpu,tortuga,0.09377637460508664
,,0,2021-05-09T20:36:10Z,cpu,Orient.local,1.419104776197761
,,0,2021-05-09T20:36:20Z,cpu,tortuga,0.12193215569758842
,,0,2021-05-09T20:36:20Z,cpu,Orient.local,1.4611301903670064
,,0,2021-05-09T20:36:30Z,cpu,Orient.local,1.4639639640518878
,,0,2021-05-09T20:36:30Z,cpu,tortuga,0.1093989310163754
,,0,2021-05-09T20:36:40Z,cpu,tortuga,0.13128692444746246
,,0,2021-05-09T20:36:40Z,cpu,Orient.local,2.185860604583206
,,0,2021-05-09T20:36:50Z,cpu,tortuga,0.034385745545624874
,,0,2021-05-09T20:36:50Z,cpu,Orient.local,1.193899237321145
,,0,2021-05-09T20:37:00Z,cpu,Orient.local,1.4477245547210909
,,0,2021-05-09T20:37:00Z,cpu,tortuga,0.07814209358304407
,,0,2021-05-09T20:37:10Z,cpu,tortuga,0.08125000000006821
,,0,2021-05-09T20:37:10Z,cpu,Orient.local,1.3108846918445929
,,0,2021-05-09T20:37:20Z,cpu,tortuga,0.05939913089666963
,,0,2021-05-09T20:37:20Z,cpu,Orient.local,1.1745595400851165
,,0,2021-05-09T20:37:30Z,cpu,Orient.local,1.2058731646177727
,,0,2021-05-09T20:37:30Z,cpu,tortuga,0.1563037294066924
,,0,2021-05-09T20:37:40Z,cpu,Orient.local,1.5234497955613029
,,0,2021-05-09T20:37:40Z,cpu,tortuga,0.043763676149132194
,,0,2021-05-09T20:37:50Z,cpu,Orient.local,1.0872961319107137
,,0,2021-05-09T20:37:50Z,cpu,tortuga,0.0999875015624931
,,0,2021-05-09T20:38:00Z,cpu,tortuga,0.053134962805480725
,,0,2021-05-09T20:38:00Z,cpu,Orient.local,1.449999999962747
,,0,2021-05-09T20:38:10Z,cpu,Orient.local,1.2939926236070565
,,0,2021-05-09T20:38:10Z,cpu,tortuga,0.08126523723194513
,,0,2021-05-09T20:38:20Z,cpu,Orient.local,1.2374226610881747
,,0,2021-05-09T20:38:30Z,cpu,tortuga,0.12500390637223693
,,0,2021-05-09T20:38:30Z,cpu,Orient.local,1.3890611435071716
,,0,2021-05-09T20:38:40Z,cpu,tortuga,0.08435654700540043
,,0,2021-05-09T20:38:40Z,cpu,Orient.local,1.338671337506796
,,0,2021-05-09T20:38:50Z,cpu,tortuga,0.06565372350388239
,,0,2021-05-09T20:38:50Z,cpu,Orient.local,1.2624210987094322
,,0,2021-05-09T20:39:00Z,cpu,tortuga,0.043765044233691916
,,0,2021-05-09T20:39:00Z,cpu,Orient.local,1.3936628960106316
,,0,2021-05-09T20:39:10Z,cpu,Orient.local,1.3395383938217658
,,0,2021-05-09T20:39:10Z,cpu,tortuga,0.0531465908025177
,,0,2021-05-09T20:39:20Z,cpu,Orient.local,1.0633639831755355
,,0,2021-05-09T20:39:20Z,cpu,tortuga,0.028138189776535982
,,0,2021-05-09T20:39:30Z,cpu,tortuga,0.10005628165881739
,,0,2021-05-09T20:39:30Z,cpu,Orient.local,1.371478217670704
,,0,2021-05-09T20:39:40Z,cpu,Orient.local,1.4209481260748331
,,0,2021-05-09T20:39:40Z,cpu,tortuga,0.06251367486609412
,,0,2021-05-09T20:39:50Z,cpu,tortuga,0.03751524056671724
,,0,2021-05-09T20:39:50Z,cpu,Orient.local,1.1621368323255732
,,0,2021-05-09T20:40:00Z,cpu,Orient.local,1.4092446449019156
,,0,2021-05-09T20:40:00Z,cpu,tortuga,0.07499062617186983
,,0,2021-05-09T20:40:10Z,cpu,tortuga,0.1281330083127951
,,0,2021-05-09T20:40:10Z,cpu,Orient.local,1.2292524646862086
,,0,2021-05-09T20:40:20Z,cpu,Orient.local,1.2061746140616025
,,0,2021-05-09T20:40:20Z,cpu,tortuga,0.15316807852194475
,,0,2021-05-09T20:40:30Z,cpu,tortuga,0.05627286084979152
,,0,2021-05-09T20:40:30Z,cpu,Orient.local,1.1748531434086722
,,0,2021-05-09T20:40:40Z,cpu,tortuga,0.08439082327939325
,,0,2021-05-09T20:40:40Z,cpu,Orient.local,1.2189023627912192
,,0,2021-05-09T20:40:50Z,cpu,Orient.local,1.1865482233183071
,,0,2021-05-09T20:40:50Z,cpu,tortuga,0.04688672168031731
,,0,2021-05-09T20:41:00Z,cpu,Orient.local,1.3309172707654158
,,0,2021-05-09T20:41:00Z,cpu,tortuga,0.08751914481264547
,,0,2021-05-09T20:41:10Z,cpu,tortuga,0.08750546909190064
,,0,2021-05-09T20:41:10Z,cpu,Orient.local,1.1464497041904147
,,0,2021-05-09T20:41:20Z,cpu,tortuga,0.1312294953914442
,,0,2021-05-09T20:41:20Z,cpu,Orient.local,4.007001312723603
,,0,2021-05-09T20:41:30Z,cpu,tortuga,0.08442248764936057
,,0,2021-05-09T20:41:30Z,cpu,Orient.local,7.10986267146421
,,0,2021-05-09T20:41:40Z,cpu,Orient.local,7.3857868016941906
,,0,2021-05-09T20:41:40Z,cpu,tortuga,0.06564756635072899
,,0,2021-05-09T20:41:50Z,cpu,Orient.local,4.506729225950307
,,0,2021-05-09T20:41:50Z,cpu,tortuga,0.22503516174425536
,,0,2021-05-09T20:42:00Z,cpu,Orient.local,1.4530714061864813
,,0,2021-05-09T20:42:00Z,cpu,tortuga,0.0687650423528741
,,0,2021-05-09T20:42:10Z,cpu,Orient.local,1.1814715260014186
,,0,2021-05-09T20:42:10Z,cpu,tortuga,0.09066183136923493
,,0,2021-05-09T20:42:20Z,cpu,tortuga,0.07815430786547685
,,0,2021-05-09T20:42:20Z,cpu,Orient.local,1.1279608972514759
,,0,2021-05-09T20:42:30Z,cpu,tortuga,0.07503282686160513
,,0,2021-05-09T20:42:30Z,cpu,Orient.local,1.1260121457793992
,,0,2021-05-09T20:42:40Z,cpu,Orient.local,1.2609716899630492
,,0,2021-05-09T20:42:40Z,cpu,tortuga,0.06565372350388239
,,0,2021-05-09T20:42:50Z,cpu,Orient.local,1.6563920543556725
,,0,2021-05-09T20:42:50Z,cpu,tortuga,0.05312998093562412
,,0,2021-05-09T20:43:00Z,cpu,Orient.local,1.2747609822434562
,,0,2021-05-09T20:43:00Z,cpu,tortuga,0.04064786442413734
,,0,2021-05-09T20:43:10Z,cpu,tortuga,0.12812499999995453
,,0,2021-05-09T20:43:10Z,cpu,Orient.local,1.25727153314758
,,0,2021-05-09T20:43:20Z,cpu,Orient.local,1.331000437483725
,,0,2021-05-09T20:43:30Z,cpu,Orient.local,1.174706323301188
,,0,2021-05-09T20:43:30Z,cpu,tortuga,0.10008131606914533
,,0,2021-05-09T20:43:40Z,cpu,Orient.local,1.2628157039893868
,,0,2021-05-09T20:43:40Z,cpu,tortuga,0.04376367614869099
,,0,2021-05-09T20:43:50Z,cpu,Orient.local,1.4171055931465932
,,0,2021-05-09T20:43:50Z,cpu,tortuga,0.06251172094782503
,,0,2021-05-09T20:44:00Z,cpu,tortuga,0.06877149109068115
,,0,2021-05-09T20:44:00Z,cpu,Orient.local,4.240903387749378
,,0,2021-05-09T20:44:10Z,cpu,tortuga,0.05313662363649271
,,0,2021-05-09T20:44:10Z,cpu,Orient.local,3.3481444396539626
,,0,2021-05-09T20:44:20Z,cpu,Orient.local,2.2501406336729546
,,0,2021-05-09T20:44:20Z,cpu,tortuga,0.07499999999993179
,,0,2021-05-09T20:44:30Z,cpu,Orient.local,1.7740021238180872
,,0,2021-05-09T20:44:30Z,cpu,tortuga,0.09689922480663349
,,0,2021-05-09T20:44:40Z,cpu,tortuga,0.040640240089797754
,,0,2021-05-09T20:44:40Z,cpu,Orient.local,2.555291765721155
,,0,2021-05-09T20:44:50Z,cpu,tortuga,0.03751524056671724
,,0,2021-05-09T20:44:50Z,cpu,Orient.local,1.8573317383281782
,,0,2021-05-09T20:45:00Z,cpu,tortuga,0.05937685552628445
,,0,2021-05-09T20:45:00Z,cpu,Orient.local,2.7986348121889555
,,0,2021-05-09T20:45:10Z,cpu,Orient.local,2.05496564657073
,,0,2021-05-09T20:45:10Z,cpu,tortuga,0.15318723231357412
,,0,2021-05-09T20:45:20Z,cpu,tortuga,0.13128692444746246
,,0,2021-05-09T20:45:20Z,cpu,Orient.local,1.6884497529160267
,,0,2021-05-09T20:45:30Z,cpu,tortuga,0.1500985021418767
,,0,2021-05-09T20:45:30Z,cpu,Orient.local,1.687921980535198
,,0,2021-05-09T20:45:40Z,cpu,Orient.local,1.9245188702501403
,,0,2021-05-09T20:45:40Z,cpu,tortuga,0.06562910181869014
,,0,2021-05-09T20:45:50Z,cpu,Orient.local,1.338085412306348
,,0,2021-05-09T20:45:50Z,cpu,tortuga,0.07502579011514413
,,0,2021-05-09T20:46:00Z,cpu,tortuga,0.056264066016771995
,,0,2021-05-09T20:46:00Z,cpu,Orient.local,1.6759427176973776
,,0,2021-05-09T20:46:10Z,cpu,tortuga,0.11876113385671416
,,0,2021-05-09T20:46:10Z,cpu,Orient.local,1.4532871973078618
,,0,2021-05-09T20:46:20Z,cpu,tortuga,0.046886721680180814
,,0,2021-05-09T20:46:20Z,cpu,Orient.local,1.5248093988299842
,,0,2021-05-09T20:46:30Z,cpu,Orient.local,2.017130089314682
,,0,2021-05-09T20:46:30Z,cpu,tortuga,0.12505080188810969
,,0,2021-05-09T20:46:40Z,cpu,Orient.local,3.3004125516540417
,,0,2021-05-09T20:46:40Z,cpu,tortuga,0.06251758307061882
,,0,2021-05-09T20:46:50Z,cpu,tortuga,0.04688965301639935
,,0,2021-05-09T20:46:50Z,cpu,Orient.local,3.060778312218275
,,0,2021-05-09T20:47:00Z,cpu,tortuga,0.0969416473823372
,,0,2021-05-09T20:47:00Z,cpu,Orient.local,4.389145929596258
,,0,2021-05-09T20:47:10Z,cpu,Orient.local,4.3260815205108365
,,0,2021-05-09T20:47:10Z,cpu,tortuga,0.06250585992446431
,,0,2021-05-09T20:47:20Z,cpu,Orient.local,4.425276579775103
,,0,2021-05-09T20:47:20Z,cpu,tortuga,0.1219016659893668
,,0,2021-05-09T20:47:30Z,cpu,tortuga,0.046892584719308905
,,0,2021-05-09T20:47:30Z,cpu,Orient.local,4.091137965691256
,,0,2021-05-09T20:47:40Z,cpu,Orient.local,5.081567598075403
,,0,2021-05-09T20:47:40Z,cpu,tortuga,0.08126269729647348
,,0,2021-05-09T20:47:50Z,cpu,tortuga,0.04688965301639935
,,0,2021-05-09T20:47:50Z,cpu,Orient.local,2.3626476654657487
,,0,2021-05-09T20:48:00Z,cpu,Orient.local,3.847824737696411
,,0,2021-05-09T20:48:00Z,cpu,tortuga,0.07189746795908553
,,0,2021-05-09T20:48:10Z,cpu,tortuga,0.05939170391646243
,,0,2021-05-09T20:48:10Z,cpu,Orient.local,2.7167124657544344
,,0,2021-05-09T20:48:20Z,cpu,Orient.local,4.410936620237402
,,0,2021-05-09T20:48:30Z,cpu,tortuga,0.11564306922941332
,,0,2021-05-09T20:48:30Z,cpu,Orient.local,3.130076221376163
,,0,2021-05-09T20:48:40Z,cpu,Orient.local,2.595372107533172
,,0,2021-05-09T20:48:40Z,cpu,tortuga,0.07189971552715137
,,0,2021-05-09T20:48:50Z,cpu,tortuga,0.05939170391628953
,,0,2021-05-09T20:48:50Z,cpu,Orient.local,1.7551530293752189
,,0,2021-05-09T20:49:00Z,cpu,tortuga,0.03126172314630447
,,0,2021-05-09T20:49:00Z,cpu,Orient.local,1.3846057020235263
,,0,2021-05-09T20:49:10Z,cpu,Orient.local,4.500843908237225
,,0,2021-05-09T20:49:10Z,cpu,tortuga,0.15316807852194475
,,0,2021-05-09T20:49:20Z,cpu,tortuga,0.03438682046985452
,,0,2021-05-09T20:49:20Z,cpu,Orient.local,3.154299906965856
,,0,2021-05-09T20:49:30Z,cpu,tortuga,0.15942482025621268
,,0,2021-05-09T20:49:30Z,cpu,Orient.local,1.6305366400595183
,,0,2021-05-09T20:49:40Z,cpu,tortuga,0.05938613490037693
,,0,2021-05-09T20:49:40Z,cpu,Orient.local,1.8903355032912255
,,0,2021-05-09T20:49:50Z,cpu,Orient.local,1.3672118868041523
,,0,2021-05-09T20:49:50Z,cpu,tortuga,0.08126015751976765
,,0,2021-05-09T20:50:00Z,cpu,tortuga,0.07813232490529615
,,0,2021-05-09T20:50:00Z,cpu,Orient.local,1.631351959394701
,,0,2021-05-09T20:50:10Z,cpu,Orient.local,1.8481518481698564
,,0,2021-05-09T20:50:10Z,cpu,tortuga,0.10626660415662394
,,0,2021-05-09T20:50:20Z,cpu,tortuga,0.11256331686581408
,,0,2021-05-09T20:50:20Z,cpu,Orient.local,2.4835783545511485
,,0,2021-05-09T20:50:30Z,cpu,Orient.local,1.7627203401193767
,,0,2021-05-09T20:50:30Z,cpu,tortuga,0.07816408204105693
,,0,2021-05-09T20:50:40Z,cpu,Orient.local,1.7178910544119974
,,0,2021-05-09T20:50:40Z,cpu,tortuga,0.09687499999984084
,,0,2021-05-09T20:50:50Z,cpu,Orient.local,2.180704823800415
,,0,2021-05-09T20:50:50Z,cpu,tortuga,0.07815430786547685
,,0,2021-05-09T20:51:00Z,cpu,Orient.local,1.831478934863638
,,0,2021-05-09T20:51:00Z,cpu,tortuga,0.10311211098609199
,,0,2021-05-09T20:51:10Z,cpu,Orient.local,1.2946400650806653
,,0,2021-05-09T20:51:10Z,cpu,tortuga,0.08437236336384024
,,0,2021-05-09T20:51:20Z,cpu,Orient.local,4.47583921983468
,,0,2021-05-09T20:51:20Z,cpu,tortuga,0.10007192669707113
,,0,2021-05-09T20:51:30Z,cpu,tortuga,0.08439346106982405
,,0,2021-05-09T20:51:30Z,cpu,Orient.local,7.540922154120581
,,0,2021-05-09T20:51:40Z,cpu,Orient.local,5.92611114614837
,,0,2021-05-09T20:51:40Z,cpu,tortuga,0.07501875468862142
,,0,2021-05-09T20:51:50Z,cpu,Orient.local,1.5498062741001732
,,0,2021-05-09T20:51:50Z,cpu,tortuga,0.1062533204165435
,,0,2021-05-09T20:52:00Z,cpu,Orient.local,1.7748890695086845
,,0,2021-05-09T20:52:00Z,cpu,tortuga,0.04688525614957625
,,0,2021-05-09T20:52:10Z,cpu,Orient.local,1.243516840635201
,,0,2021-05-09T20:52:10Z,cpu,tortuga,0.10000312509806694
,,0,2021-05-09T20:52:20Z,cpu,tortuga,0.07500468779303236
,,0,2021-05-09T20:52:20Z,cpu,Orient.local,1.6178785017570565
,,0,2021-05-09T20:52:30Z,cpu,Orient.local,1.4838269074893726
,,0,2021-05-09T20:52:30Z,cpu,tortuga,0.12195884670682966
,,0,2021-05-09T20:52:40Z,cpu,tortuga,0.06563525550855318
,,0,2021-05-09T20:52:40Z,cpu,Orient.local,1.5748031495856771
,,0,2021-05-09T20:52:50Z,cpu,Orient.local,1.7869415808532962
,,0,2021-05-09T20:52:50Z,cpu,tortuga,0.0468925847196045
,,0,2021-05-09T20:53:00Z,cpu,Orient.local,2.044516693802283
,,0,2021-05-09T20:53:00Z,cpu,tortuga,0.06876719179776082
,,0,2021-05-09T20:53:10Z,cpu,Orient.local,1.7935258091614372
,,0,2021-05-09T20:53:10Z,cpu,tortuga,0.05001875703385969
,,0,2021-05-09T20:53:20Z,cpu,Orient.local,2.037882102915301
,,0,2021-05-09T20:53:30Z,cpu,Orient.local,1.5481434864605514
,,0,2021-05-09T20:53:30Z,cpu,tortuga,0.07819341924167261
,,0,2021-05-09T20:53:40Z,cpu,tortuga,0.0250125062531883
,,0,2021-05-09T20:53:40Z,cpu,Orient.local,1.963113473005239
,,0,2021-05-09T20:53:50Z,cpu,Orient.local,2.0280327462021326
,,0,2021-05-09T20:53:50Z,cpu,tortuga,0.09376172021510598
,,0,2021-05-09T20:54:00Z,cpu,tortuga,0.0562728608493867
,,0,2021-05-09T20:54:00Z,cpu,Orient.local,2.0207707707139044
,,0,2021-05-09T20:54:10Z,cpu,tortuga,0.0687671917983294
,,0,2021-05-09T20:54:10Z,cpu,Orient.local,3.5038411093320567
,,0,2021-05-09T20:54:20Z,cpu,Orient.local,3.1961471103432064
,,0,2021-05-09T20:54:20Z,cpu,tortuga,0.07813232490529615
,,0,2021-05-09T20:54:30Z,cpu,Orient.local,6.161344747732404
,,0,2021-05-09T20:54:30Z,cpu,tortuga,0.13443381479392244
,,0,2021-05-09T20:54:40Z,cpu,Orient.local,4.780951190700229
,,0,2021-05-09T20:54:40Z,cpu,tortuga,0.09687197275076004
,,0,2021-05-09T20:54:50Z,cpu,Orient.local,4.633301856972347
,,0,2021-05-09T20:54:50Z,cpu,tortuga,0.0843776368014731
,,0,2021-05-09T20:55:00Z,cpu,Orient.local,4.753335401935987
,,0,2021-05-09T20:55:00Z,cpu,tortuga,0.05001875703371406
,,0,2021-05-09T20:55:10Z,cpu,Orient.local,3.781959117246246
,,0,2021-05-09T20:55:10Z,cpu,tortuga,0.20632092281738917
,,0,2021-05-09T20:55:20Z,cpu,Orient.local,1.6803048286069453
,,0,2021-05-09T20:55:20Z,cpu,tortuga,0.06877149109088135
,,0,2021-05-09T20:55:30Z,cpu,tortuga,0.13756878439241943
,,0,2021-05-09T20:55:30Z,cpu,Orient.local,1.9944979367210662
,,0,2021-05-09T20:55:40Z,cpu,tortuga,0.06252540094358847
,,0,2021-05-09T20:55:40Z,cpu,Orient.local,1.6809367916553635
,,0,2021-05-09T20:55:50Z,cpu,tortuga,0.046891118822599144
,,0,2021-05-09T20:55:50Z,cpu,Orient.local,4.83064616934316
,,0,2021-05-09T20:56:00Z,cpu,Orient.local,4.338650611193155
,,0,2021-05-09T20:56:00Z,cpu,tortuga,0.09692346173075135
,,0,2021-05-09T20:56:10Z,cpu,tortuga,0.059397273977748695
,,0,2021-05-09T20:56:10Z,cpu,Orient.local,6.106005288101216
,,0,2021-05-09T20:56:20Z,cpu,Orient.local,3.7802607073327166
,,0,2021-05-09T20:56:20Z,cpu,tortuga,0.08125000000030468
,,0,2021-05-09T20:56:30Z,cpu,Orient.local,3.6604410022593457
,,0,2021-05-09T20:56:30Z,cpu,tortuga,0.14382640777882616
,,0,2021-05-09T20:56:40Z,cpu,tortuga,0.07188623222360667
,,0,2021-05-09T20:56:40Z,cpu,Orient.local,3.51337834449082
,,0,2021-05-09T20:56:50Z,cpu,Orient.local,1.8379807390134595
,,0,2021-05-09T20:56:50Z,cpu,tortuga,0.05000937675817819
,,0,2021-05-09T20:57:00Z,cpu,Orient.local,1.743608835787724
,,0,2021-05-09T20:57:00Z,cpu,tortuga,0.04377736085094386
,,0,2021-05-09T20:57:10Z,cpu,Orient.local,2.1599496223123484
,,0,2021-05-09T20:57:10Z,cpu,tortuga,0.06875644591645595
,,0,2021-05-09T20:57:20Z,cpu,Orient.local,1.768197438234534
,,0,2021-05-09T20:57:20Z,cpu,tortuga,0.05314991402228256
,,0,2021-05-09T20:57:30Z,cpu,Orient.local,1.6996464239039084
,,0,2021-05-09T20:57:30Z,cpu,tortuga,0.10937158213824826
,,0,2021-05-09T20:57:40Z,cpu,Orient.local,1.6757331333537373
,,0,2021-05-09T20:57:40Z,cpu,tortuga,0.07190196323589289
,,0,2021-05-09T20:57:50Z,cpu,Orient.local,1.5890961623099882
,,0,2021-05-09T20:57:50Z,cpu,tortuga,0.04376641240448507
,,0,2021-05-09T20:58:00Z,cpu,Orient.local,1.8600311041932733
,,0,2021-05-09T20:58:00Z,cpu,tortuga,0.046888187303111915
,,0,2021-05-09T20:58:10Z,cpu,Orient.local,1.7061433660502259
,,0,2021-05-09T20:58:10Z,cpu,tortuga,0.12190928698708126
,,0,2021-05-09T20:58:20Z,cpu,Orient.local,1.881132429165928
,,0,2021-05-09T20:58:30Z,cpu,Orient.local,1.874414245583169
,,0,2021-05-09T20:58:30Z,cpu,tortuga,0.11882798086309172
,,0,2021-05-09T20:58:40Z,cpu,Orient.local,1.81909107953858
,,0,2021-05-09T20:58:40Z,cpu,tortuga,0.06249999999947704
,,0,2021-05-09T20:58:50Z,cpu,tortuga,0.046888187302679823
,,0,2021-05-09T20:58:50Z,cpu,Orient.local,1.8256846317175328
,,0,2021-05-09T20:59:00Z,cpu,Orient.local,1.6682286785902838
,,0,2021-05-09T20:59:00Z,cpu,tortuga,0.12505471143657723
,,0,2021-05-09T20:59:10Z,cpu,Orient.local,1.4630486431698575
,,0,2021-05-09T20:59:10Z,cpu,tortuga,0.13434141464582977
,,0,2021-05-09T20:59:20Z,cpu,Orient.local,1.5249046935161235
,,0,2021-05-09T20:59:20Z,cpu,tortuga,0.0750070319092344
,,0,2021-05-09T20:59:30Z,cpu,Orient.local,2.964501510639543
,,0,2021-05-09T20:59:30Z,cpu,tortuga,0.11249296918943731
,,0,2021-05-09T20:59:40Z,cpu,tortuga,0.08124492219254467
,,0,2021-05-09T20:59:40Z,cpu,Orient.local,2.918932433328382
,,0,2021-05-09T20:59:50Z,cpu,Orient.local,4.563926226889997
,,0,2021-05-09T20:59:50Z,cpu,tortuga,0.03750703256880873

