#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T17:58:50Z,0.05626934258650025,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T17:59:00Z,0.0500109398919656,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T17:59:10Z,0.05625527393223166,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T17:59:20Z,0.04375273454566608,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T17:59:30Z,0.05000937675902412,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T17:59:40Z,0.031249999999545253,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T17:59:50Z,0.056271101663398146,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:00:00Z,0.1657078539266767,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:00:10Z,0.22220831246874068,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:00:20Z,0.12507035207337955,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:00:30Z,0.11879083435054193,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:00:40Z,0.06249414117385017,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:00:50Z,0.03438359589856413,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:01:00Z,0.08758484782161595,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:01:10Z,0.0938291683615835,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:01:20Z,0.10635968342184306,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:01:30Z,0.05002657662020042,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:01:40Z,0.09065049545207653,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:01:50Z,0.0687843921942192,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:02:00Z,0.11257739696017263,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:02:10Z,0.05940470235262313,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:02:20Z,0.07191994996956397,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:02:30Z,0.06255473539206337,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:02:40Z,0.13121309631770356,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:02:50Z,0.04689111882246263,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:03:00Z,0.15960443136931793,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:03:10Z,0.13139782254957783,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:03:20Z,0.056279898696588,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:03:30Z,0.043756837005192645,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:03:40Z,0.08763693270699087,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:03:50Z,0.04686767692637149,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:04:00Z,0.11262670504314565,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:04:10Z,0.11886143259251368,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:04:20Z,0.028133791811254368,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:04:30Z,0.06253517603555227,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:04:40Z,0.04064532266053065,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:04:50Z,0.10943655806562899,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:05:00Z,0.07187499999788997,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:05:10Z,0.06565167099161778,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:05:20Z,0.031255860475527156,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:05:30Z,0.03751641342949009,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:05:40Z,0.1564847270908549,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:05:50Z,0.06565167099085319,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:06:00Z,0.115740740741668,usage_user,cpu,cpu-total,tortuga
,,0,2021-05-06T17:56:11.054298037Z,2021-05-06T18:11:11.054298037Z,2021-05-06T18:06:10Z,0.11886143259251368,usage_user,cpu,cpu-total,tortuga
